STATE,zipcode,N1,A00100,A19700,N19700,generosity_index,participation_rate
MI,49706,2550.0,162544.0,748.0,60.0,0.004601830888867014,0.023529411764705882
MI,49707,10910.0,671191.0,2836.0,210.0,0.004225324833020705,0.01924839596700275
MI,49712,4310.0,360750.0,2614.0,180.0,0.007246015246015246,0.04176334106728538
MI,49715,1550.0,89676.0,82.0,20.0,0.0009144029617734957,0.012903225806451613
MI,49719,750.0,53928.0,232.0,30.0,0.004302032339415517,0.04
MI,49720,5010.0,473769.0,5178.0,290.0,0.010929376974854835,0.05788423153692615
MI,49721,6990.0,401158.0,1542.0,170.0,0.00384387199058725,0.024320457796852647
MI,49727,3410.0,312579.0,1285.0,90.0,0.004110960749122622,0.026392961876832845
MI,49729,790.0,50967.0,199.0,20.0,0.003904487217218985,0.02531645569620253
MI,49735,10020.0,652281.0,4380.0,270.0,0.006714897413844647,0.02694610778443114
MI,49738,4640.0,266434.0,733.0,80.0,0.0027511503787054203,0.017241379310344827
MI,49740,4220.0,577301.0,10688.0,400.0,0.018513738933416016,0.0947867298578199
MI,49746,1610.0,84297.0,111.0,20.0,0.0013167728388910637,0.012422360248447204
MI,49747,840.0,57701.0,160.0,20.0,0.0027729155473908596,0.023809523809523808
MI,49749,2290.0,167745.0,619.0,80.0,0.0036901248919490896,0.034934497816593885
MI,49756,2070.0,115021.0,304.0,40.0,0.0026429956268855252,0.01932367149758454
MI,49770,9510.0,917121.0,11298.0,580.0,0.012318985172076531,0.060988433228180865
MI,49777,990.0,78486.0,294.0,40.0,0.0037458909869276047,0.04040404040404041
MI,49779,2320.0,120416.0,205.0,30.0,0.001702431570555408,0.01293103448275862
MI,49781,2130.0,122885.0,256.0,30.0,0.0020832485657321887,0.014084507042253521
MI,49783,9070.0,503845.0,1028.0,120.0,0.002040310015977136,0.013230429988974642
MI,49801,5680.0,410820.0,2525.0,170.0,0.006146244097171511,0.02992957746478873
MI,49802,3190.0,178826.0,282.0,40.0,0.001576951897375102,0.012539184952978056
MI,49807,1480.0,105042.0,186.0,30.0,0.0017707202833152453,0.02027027027027027
MI,49829,8040.0,465596.0,1531.0,120.0,0.0032882584901932146,0.014925373134328358
MI,49837,4770.0,309769.0,955.0,90.0,0.0030829424506648505,0.018867924528301886
MI,49841,3410.0,187028.0,297.0,40.0,0.001587997519088051,0.011730205278592375
MI,49849,5870.0,355072.0,903.0,80.0,0.0025431461788031724,0.013628620102214651
MI,49854,3000.0,177307.0,243.0,40.0,0.0013705042666110193,0.013333333333333334
MI,49855,15170.0,1124872.0,6846.0,460.0,0.00608602578782297,0.03032300593276203
MI,49858,5810.0,350640.0,1377.0,110.0,0.003927104722792608,0.0189328743545611
MI,49862,1980.0,126634.0,213.0,30.0,0.001682012729598686,0.015151515151515152
MI,49866,4110.0,285196.0,898.0,90.0,0.003148711763138333,0.021897810218978103
MI,49868,1880.0,98824.0,102.0,20.0,0.0010321379422002753,0.010638297872340425
MI,49870,1660.0,92968.0,131.0,20.0,0.0014090869976766199,0.012048192771084338
MI,49878,1820.0,116615.0,35.0,20.0,0.00030013291600565966,0.01098901098901099
MI,49913,3390.0,178994.0,1050.0,40.0,0.005866118417377119,0.011799410029498525
MI,49916,1390.0,103552.0,514.0,50.0,0.004963689740420272,0.03597122302158273
MI,49920,1990.0,124629.0,375.0,40.0,0.0030089305057410393,0.020100502512562814
MI,49930,3150.0,208707.0,828.0,70.0,0.003967284278917334,0.022222222222222223
MI,49931,2790.0,219632.0,1574.0,90.0,0.007166533109929337,0.03225806451612903
MI,49935,2760.0,147751.0,256.0,50.0,0.0017326447875141285,0.018115942028985508
MI,49938,3390.0,178263.0,722.0,60.0,0.004050195497663564,0.017699115044247787
MI,49945,1290.0,77670.0,80.0,20.0,0.0010299987125016094,0.015503875968992248
MI,49969,600.0,50210.0,420.0,30.0,0.008364867556263693,0.05
MN,55001,1580.0,335332.0,5561.0,290.0,0.016583564944592226,0.18354430379746836
MN,55003,1360.0,170132.0,1635.0,160.0,0.009610185032798063,0.11764705882352941
MN,55005,2420.0,205097.0,1044.0,130.0,0.0050902743579867085,0.05371900826446281
MN,55006,1900.0,117516.0,281.0,60.0,0.0023911637564246573,0.031578947368421054
MN,55008,8630.0,607153.0,3992.0,430.0,0.006574948983205222,0.04982618771726535
MN,55009,4240.0,400624.0,3045.0,280.0,0.007600642996924797,0.0660377358490566
MN,55011,5740.0,543371.0,4019.0,400.0,0.007396419757403321,0.06968641114982578
MN,55012,1050.0,91301.0,443.0,80.0,0.004852082671602721,0.0761904761904762
MN,55013,3690.0,345847.0,3156.0,340.0,0.009125422513423565,0.0921409214092141
MN,55014,14370.0,1299265.0,10441.0,1010.0,0.008036081938634535,0.07028531663187196
MN,55016,20460.0,1823423.0,10784.0,1570.0,0.005914151570973932,0.07673509286412512
MN,55018,530.0,46301.0,231.0,30.0,0.004989093108140213,0.05660377358490566
MN,55019,1210.0,102086.0,487.0,70.0,0.004770487628078287,0.05785123966942149
MN,55020,2070.0,226916.0,1662.0,210.0,0.007324296215339597,0.10144927536231885
MN,55021,14580.0,1101185.0,7410.0,700.0,0.0067291145447858445,0.04801097393689986
MN,55024,17460.0,1574558.0,9511.0,1250.0,0.006040425313008476,0.0715922107674685
MN,55025,13340.0,1190802.0,8590.0,1050.0,0.007213625774897926,0.07871064467766117
MN,55027,1490.0,128839.0,536.0,70.0,0.0041602309859592205,0.04697986577181208
MN,55031,1000.0,92611.0,884.0,60.0,0.009545302393884096,0.06
MN,55032,1920.0,163371.0,833.0,100.0,0.005098824148716725,0.052083333333333336
MN,55033,15460.0,1340798.0,10038.0,1090.0,0.007486586346340016,0.0705045278137128
MN,55037,2320.0,128633.0,315.0,60.0,0.0024488272838229692,0.02586206896551724
MN,55038,13340.0,1509078.0,13282.0,1440.0,0.008801400590294207,0.10794602698650675
MN,55040,7220.0,531951.0,3087.0,330.0,0.005803166081086416,0.045706371191135735
MN,55041,4110.0,322712.0,1393.0,190.0,0.004316542303973822,0.046228710462287104
MN,55042,7290.0,1184511.0,15263.0,1300.0,0.012885486078221308,0.17832647462277093
MN,55043,1870.0,221223.0,2329.0,180.0,0.010527838425480171,0.0962566844919786
MN,55044,32230.0,4260460.0,46083.0,3870.0,0.010816437661660948,0.1200744647843624
MN,55045,4050.0,358136.0,2182.0,310.0,0.0060926575379185565,0.07654320987654321
MN,55046,3020.0,260022.0,952.0,180.0,0.003661228665266785,0.059602649006622516
MN,55047,1400.0,184963.0,2601.0,220.0,0.014062271913842229,0.15714285714285714
MN,55049,1340.0,94038.0,310.0,40.0,0.0032965396967183478,0.029850746268656716
MN,55051,4780.0,338803.0,1561.0,190.0,0.004607397219032889,0.0397489539748954
MN,55052,1000.0,71858.0,284.0,40.0,0.0039522391383005374,0.04
MN,55053,510.0,45418.0,273.0,20.0,0.006010832709498436,0.0392156862745098
MN,55054,1160.0,113597.0,552.0,80.0,0.004859283255719781,0.06896551724137931
MN,55055,2130.0,156552.0,1316.0,170.0,0.008406152588277378,0.07981220657276995
MN,55056,7710.0,577319.0,3188.0,420.0,0.005522077049256996,0.054474708171206226
MN,55057,10550.0,953236.0,10757.0,830.0,0.011284718579659183,0.07867298578199051
MN,55060,15100.0,1107092.0,7035.0,580.0,0.006354485444750753,0.038410596026490065
MN,55063,4700.0,306098.0,1291.0,180.0,0.00421760351260054,0.03829787234042553
MN,55065,620.0,56289.0,151.0,30.0,0.0026825845191778145,0.04838709677419355
MN,55066,9730.0,759005.0,4654.0,470.0,0.006131711912306243,0.048304213771839674
MN,55068,16360.0,1618857.0,12574.0,1470.0,0.007767208592235139,0.08985330073349633
MN,55069,2420.0,163161.0,823.0,110.0,0.005044097547820864,0.045454545454545456
MN,55070,4240.0,305339.0,967.0,210.0,0.003166971792008227,0.049528301886792456
MN,55071,2980.0,192785.0,745.0,150.0,0.0038644085380086625,0.050335570469798654
MN,55072,1570.0,86499.0,369.0,40.0,0.004265945271043596,0.025477707006369428
MN,55073,1870.0,196448.0,1624.0,190.0,0.008266818700114024,0.10160427807486631
MN,55074,1170.0,93286.0,293.0,60.0,0.003140878588426988,0.05128205128205128
MN,55075,10620.0,669384.0,2510.0,490.0,0.003749716156944295,0.046139359698681735
MN,55076,11610.0,933752.0,6492.0,820.0,0.006952595549996145,0.07062876830318691
MN,55077,7270.0,952373.0,9260.0,750.0,0.009723081187727918,0.1031636863823934
MN,55079,4610.0,385386.0,1731.0,290.0,0.004491600628979776,0.06290672451193059
MN,55080,1420.0,118226.0,492.0,80.0,0.004161521154399201,0.056338028169014086
MN,55082,19010.0,2572930.0,40289.0,2510.0,0.01565880144426782,0.13203577064702787
MN,55084,910.0,76970.0,121.0,30.0,0.0015720410549564766,0.03296703296703297
MN,55088,930.0,138610.0,2360.0,90.0,0.017026188586682058,0.0967741935483871
MN,55089,970.0,106663.0,350.0,60.0,0.0032813627968461415,0.061855670103092786
MN,55092,5540.0,514351.0,3008.0,370.0,0.005848146499180521,0.06678700361010831
MN,55101,4720.0,537976.0,18186.0,340.0,0.03380448198432644,0.07203389830508475
MN,55102,10480.0,931569.0,13105.0,790.0,0.01406766433833672,0.07538167938931298
MN,55103,5520.0,263787.0,1098.0,170.0,0.004162449248825757,0.030797101449275364
MN,55104,20540.0,1523088.0,19717.0,1200.0,0.012945410902062126,0.05842259006815969
MN,55105,13030.0,1918110.0,35983.0,1790.0,0.018759612326717447,0.13737528779739064
MN,55106,25300.0,1210617.0,4309.0,620.0,0.0035593420545060907,0.02450592885375494
MN,55107,6580.0,382743.0,1367.0,210.0,0.0035715872008109883,0.031914893617021274
MN,55108,7330.0,652517.0,9656.0,590.0,0.014798081889054232,0.08049113233287858
MN,55109,18300.0,1201257.0,9203.0,1030.0,0.007661141620818859,0.05628415300546448
MN,55110,20560.0,2590719.0,26771.0,1990.0,0.010333424813729316,0.0967898832684825
MN,55112,22720.0,2124275.0,35911.0,1750.0,0.016905061726942134,0.07702464788732394
MN,55113,21890.0,1901045.0,23750.0,1910.0,0.012493128779171456,0.08725445408862495
MN,55114,2860.0,181638.0,1312.0,80.0,0.007223158149726379,0.027972027972027972
MN,55115,4400.0,628130.0,8531.0,600.0,0.01358158343018165,0.13636363636363635
MN,55116,13600.0,1570757.0,21444.0,1560.0,0.013652016193465953,0.11470588235294117
MN,55117,20880.0,1252753.0,7941.0,940.0,0.006338839340237062,0.045019157088122604
MN,55118,15440.0,1761568.0,28240.0,1470.0,0.016031172228378354,0.09520725388601037
MN,55119,21190.0,1286162.0,6995.0,960.0,0.005438661692695011,0.045304388862671074
MN,55120,2630.0,375225.0,4508.0,350.0,0.012014124858418282,0.13307984790874525
MN,55121,5420.0,446666.0,2611.0,300.0,0.005845531112733004,0.055350553505535055
MN,55122,17470.0,1600999.0,14520.0,1390.0,0.009069337332503018,0.0795649685174585
MN,55123,13680.0,1749270.0,18156.0,1310.0,0.010379186746471385,0.09576023391812866
MN,55124,28690.0,2603485.0,24718.0,2250.0,0.009494197201059349,0.07842453816660858
MN,55125,22700.0,2441446.0,24048.0,2150.0,0.009849900427861194,0.0947136563876652
MN,55126,14590.0,1644267.0,22193.0,1540.0,0.01349719966404483,0.10555174777244689
MN,55127,9970.0,2021243.0,34220.0,1520.0,0.016930176134190695,0.15245737211634905
MN,55128,15800.0,1101585.0,7123.0,950.0,0.006466137429249672,0.060126582278481014
MN,55129,16000.0,2349348.0,25493.0,2410.0,0.010851095708256079,0.150625
MN,55130,6710.0,281704.0,525.0,90.0,0.0018636583080112459,0.013412816691505217
MN,55301,6320.0,567277.0,2991.0,460.0,0.0052725564406806555,0.07278481012658228
MN,55302,3750.0,356125.0,4280.0,260.0,0.012018252018252018,0.06933333333333333
MN,55303,26720.0,2271800.0,18510.0,1840.0,0.008147724271502774,0.0688622754491018
MN,55304,25020.0,2734205.0,33781.0,2430.0,0.012354962411377348,0.09712230215827339
MN,55305,11800.0,1743364.0,30082.0,1540.0,0.017255145798582512,0.13050847457627118
MN,55306,8940.0,813644.0,11756.0,680.0,0.014448579477019434,0.07606263982102908
MN,55307,1570.0,107447.0,233.0,40.0,0.0021685109868121027,0.025477707006369428
MN,55308,4810.0,422025.0,2306.0,260.0,0.005464131271844085,0.05405405405405406
MN,55309,10400.0,855404.0,5282.0,560.0,0.006174860066120804,0.05384615384615385
MN,55310,760.0,70329.0,167.0,20.0,0.0023745538824666923,0.02631578947368421
MN,55311,19010.0,2884058.0,35114.0,2740.0,0.012175205907786875,0.14413466596528143
MN,55313,12460.0,1115539.0,12790.0,840.0,0.011465309594734026,0.06741573033707865
MN,55315,3460.0,435595.0,2588.0,330.0,0.005941298683410048,0.0953757225433526
MN,55316,12620.0,1181955.0,8391.0,1050.0,0.007099255047781007,0.0832012678288431
MN,55317,11200.0,1941867.0,22732.0,1760.0,0.011706260006478302,0.15714285714285714
MN,55318,15050.0,1737464.0,16581.0,1550.0,0.009543219312745472,0.10299003322259136
MN,55319,2870.0,281296.0,1210.0,180.0,0.004301518684943974,0.0627177700348432
MN,55320,2750.0,297113.0,3039.0,140.0,0.010228431606829725,0.05090909090909091
MN,55321,2600.0,189169.0,1230.0,110.0,0.006502122440780466,0.04230769230769231
MN,55322,1860.0,181055.0,928.0,160.0,0.005125514346469305,0.08602150537634409
MN,55324,600.0,57589.0,201.0,30.0,0.0034902498741079023,0.05
MN,55325,2300.0,191312.0,1662.0,120.0,0.008687379777536171,0.05217391304347826
MN,55327,3430.0,430291.0,3274.0,390.0,0.007608804274316683,0.11370262390670553
MN,55328,5110.0,546158.0,4758.0,460.0,0.0087117647274232,0.09001956947162426
MN,55329,1020.0,67821.0,233.0,20.0,0.0034355140738119463,0.0196078431372549
MN,55330,22550.0,2061715.0,17168.0,1800.0,0.0083270481128575,0.07982261640798226
MN,55331,10240.0,3188669.0,50107.0,2490.0,0.015714080075417046,0.2431640625
MN,55332,860.0,64310.0,220.0,30.0,0.003420929870937646,0.03488372093023256
MN,55334,1480.0,110896.0,741.0,60.0,0.006681936228538451,0.04054054054054054
MN,55335,770.0,54721.0,188.0,30.0,0.0034356097293543613,0.03896103896103896
MN,55336,4210.0,310155.0,1471.0,180.0,0.004742789895374893,0.04275534441805225
MN,55337,24110.0,1748410.0,11450.0,1420.0,0.006548807201972077,0.05889672335130651
MN,55339,480.0,39874.0,257.0,30.0,0.006445302703516075,0.0625
MN,55340,4690.0,1027511.0,16229.0,920.0,0.015794478112643076,0.19616204690831557
MN,55341,1810.0,226482.0,1429.0,180.0,0.006309552193993342,0.09944751381215469
MN,55342,890.0,75886.0,284.0,30.0,0.0037424557889465778,0.033707865168539325
MN,55343,14800.0,1341872.0,14411.0,1090.0,0.010739474405904587,0.07364864864864865
MN,55344,8280.0,767705.0,13845.0,650.0,0.018034270976481852,0.0785024154589372
MN,55345,11070.0,1654276.0,26176.0,1620.0,0.015823236267708655,0.14634146341463414
MN,55346,8660.0,1068778.0,12316.0,1000.0,0.011523440789387506,0.11547344110854503
MN,55347,15390.0,2816378.0,39077.0,2540.0,0.013874913097602666,0.1650422352176738
MN,55349,2070.0,157404.0,1013.0,100.0,0.006435668725064166,0.04830917874396135
MN,55350,9570.0,714629.0,4798.0,430.0,0.006713973264449106,0.04493207941483804
MN,55352,5120.0,489876.0,6129.0,390.0,0.012511329397643486,0.076171875
MN,55353,1650.0,154511.0,502.0,60.0,0.003248959620997858,0.03636363636363636
MN,55354,1420.0,111126.0,352.0,60.0,0.0031675755448769866,0.04225352112676056
MN,55355,4690.0,348518.0,3910.0,190.0,0.011218932738050833,0.04051172707889126
MN,55356,2850.0,1042491.0,20343.0,740.0,0.01951383752953263,0.2596491228070175
MN,55357,1700.0,279044.0,3931.0,260.0,0.01408738406846232,0.15294117647058825
MN,55358,2810.0,254156.0,1532.0,150.0,0.006027793953320008,0.05338078291814947
MN,55359,3230.0,618820.0,10032.0,590.0,0.016211499305129117,0.1826625386996904
MN,55360,1590.0,151263.0,1218.0,110.0,0.008052200472025544,0.06918238993710692
MN,55362,10440.0,960349.0,6763.0,560.0,0.007042231522082077,0.05363984674329502
MN,55363,2620.0,190466.0,491.0,110.0,0.0025778879170035595,0.04198473282442748
MN,55364,7850.0,1305365.0,17751.0,1320.0,0.013598495439972729,0.1681528662420382
MN,55367,500.0,46089.0,177.0,20.0,0.0038403957560372323,0.04
MN,55368,1180.0,88800.0,700.0,60.0,0.007882882882882882,0.05084745762711865
MN,55369,21420.0,2082018.0,17346.0,2030.0,0.008331340074869669,0.09477124183006536
MN,55371,8710.0,643922.0,3338.0,440.0,0.005183857672202534,0.0505166475315729
MN,55372,17890.0,2714093.0,35557.0,2450.0,0.013100877530725735,0.1369480156512018
MN,55373,3070.0,290202.0,1735.0,220.0,0.005978594220577391,0.07166123778501629
MN,55374,8730.0,1070605.0,10317.0,900.0,0.009636607338841122,0.10309278350515463
MN,55375,1990.0,238077.0,1408.0,210.0,0.005914053016461061,0.10552763819095477
MN,55376,9510.0,1045534.0,8583.0,950.0,0.008209202187590265,0.09989484752891693
MN,55378,16140.0,1679349.0,12451.0,1410.0,0.007414182519535844,0.08736059479553904
MN,55379,25100.0,2327575.0,14765.0,1740.0,0.006343512024317154,0.06932270916334661
MN,55382,1970.0,193887.0,1174.0,120.0,0.006055073315900499,0.06091370558375635
MN,55384,950.0,100757.0,844.0,80.0,0.00837658921960757,0.08421052631578947
MN,55386,4830.0,778959.0,7599.0,820.0,0.009755327302207177,0.16977225672877846
MN,55387,7330.0,886505.0,8066.0,730.0,0.00909865144584633,0.09959072305593451
MN,55388,2980.0,256405.0,1522.0,180.0,0.005935921686394571,0.06040268456375839
MN,55389,1290.0,100498.0,243.0,40.0,0.002417958566339629,0.031007751937984496
MN,55390,1620.0,130582.0,549.0,80.0,0.0042042547977516045,0.04938271604938271
MN,55391,8060.0,3541382.0,121637.0,2250.0,0.03434732542267397,0.27915632754342434
MN,55395,1470.0,116187.0,614.0,70.0,0.005284584333875563,0.047619047619047616
MN,55396,1040.0,71847.0,142.0,20.0,0.0019764221192255767,0.019230769230769232
MN,55397,1530.0,118846.0,512.0,90.0,0.0043080961917102804,0.058823529411764705
MN,55398,8920.0,764910.0,3380.0,510.0,0.00441882051483181,0.05717488789237668
MN,55401,7860.0,1225335.0,24870.0,900.0,0.020296490347537614,0.11450381679389313
MN,55402,820.0,616143.0,50546.0,180.0,0.08203615069878259,0.21951219512195122
MN,55403,8950.0,929377.0,15440.0,740.0,0.016613279648624833,0.08268156424581005
MN,55404,11160.0,528953.0,2339.0,320.0,0.0044219429703584254,0.02867383512544803
MN,55405,7700.0,940739.0,18839.0,750.0,0.02002574571693105,0.09740259740259741
MN,55406,18510.0,1500272.0,10976.0,1460.0,0.007316006697452196,0.0788762830902215
MN,55407,17480.0,1101218.0,7010.0,870.0,0.006365678730278655,0.04977116704805492
MN,55408,17490.0,1184204.0,12297.0,690.0,0.010384190561761318,0.03945111492281304
MN,55409,6140.0,567272.0,4610.0,510.0,0.008126612982837157,0.08306188925081433
MN,55410,10590.0,2089931.0,25979.0,2160.0,0.012430553927378464,0.20396600566572237
MN,55411,11670.0,524164.0,2533.0,330.0,0.004832457017269404,0.028277634961439587
MN,55412,10220.0,537515.0,2379.0,390.0,0.004425922997497745,0.03816046966731898
MN,55413,8140.0,684397.0,4762.0,490.0,0.006957949844899963,0.060196560196560195
MN,55414,11860.0,820151.0,10616.0,480.0,0.012943957880926804,0.04047217537942664
MN,55415,3270.0,616937.0,8342.0,500.0,0.013521639972963203,0.1529051987767584
MN,55416,19640.0,2525746.0,36330.0,2470.0,0.014383869161823873,0.12576374745417515
MN,55417,13390.0,1317585.0,9592.0,1350.0,0.0072799857314708345,0.10082150858849888
MN,55418,16520.0,1353320.0,8405.0,1120.0,0.006210652321697751,0.06779661016949153
MN,55419,13620.0,1978482.0,29464.0,2090.0,0.014892225453655884,0.15345080763582966
MN,55420,12180.0,785890.0,4610.0,650.0,0.0058659608851111475,0.053366174055829226
MN,55421,15400.0,887008.0,4407.0,590.0,0.00496838810923915,0.03831168831168831
MN,55422,15090.0,1455687.0,18736.0,1440.0,0.01287089875776867,0.09542743538767395
MN,55423,19650.0,1379653.0,8736.0,1250.0,0.0063320269662009215,0.06361323155216285
MN,55424,4780.0,2046805.0,53163.0,1510.0,0.025973651618009533,0.3158995815899582
MN,55425,5890.0,378759.0,1705.0,230.0,0.0045015431976533895,0.03904923599320883
MN,55426,13580.0,1289099.0,8290.0,1150.0,0.006430848212588792,0.08468335787923417
MN,55427,12840.0,1113112.0,9886.0,1040.0,0.008881406363420752,0.08099688473520249
MN,55428,15010.0,912235.0,5832.0,730.0,0.006393089499964373,0.04863424383744171
MN,55429,13670.0,721779.0,3749.0,480.0,0.005194110662682067,0.03511338697878566
MN,55430,11440.0,596267.0,2925.0,400.0,0.004905520513461252,0.03496503496503497
MN,55431,10840.0,930865.0,7811.0,920.0,0.008391120087230693,0.08487084870848709
MN,55432,16830.0,1050811.0,6722.0,790.0,0.006396963868859386,0.046939988116458706
MN,55433,18390.0,1150530.0,5783.0,780.0,0.005026379147001816,0.04241435562805873
MN,55434,16640.0,1102210.0,4956.0,720.0,0.0044964208272470765,0.04326923076923077
MN,55435,7900.0,922450.0,13385.0,900.0,0.014510271559434115,0.11392405063291139
MN,55436,7510.0,2002153.0,41493.0,1670.0,0.020724190409024686,0.22237017310252996
MN,55437,10730.0,1050754.0,14331.0,970.0,0.013638777487404283,0.09040074557315937
MN,55438,9330.0,1103040.0,21368.0,1320.0,0.01937191760951552,0.1414790996784566
MN,55439,4860.0,1130994.0,17523.0,1030.0,0.015493450893638693,0.21193415637860083
MN,55441,9580.0,1028171.0,13549.0,900.0,0.013177769067596733,0.09394572025052192
MN,55442,7030.0,820371.0,11735.0,810.0,0.01430450369406037,0.11522048364153627
MN,55443,18380.0,1427531.0,13771.0,1510.0,0.009646725710334836,0.08215451577801959
MN,55444,8520.0,551533.0,3833.0,440.0,0.006949720143672273,0.051643192488262914
MN,55445,6880.0,546107.0,4730.0,510.0,0.008661306300779884,0.07412790697674419
MN,55446,13470.0,2549483.0,30794.0,2350.0,0.012078527293572854,0.1744617668893838
MN,55447,10650.0,1460567.0,16838.0,1340.0,0.011528399587283569,0.12582159624413145
MN,55448,15070.0,1063895.0,6600.0,820.0,0.00620361971811128,0.054412740544127404
MN,55449,16950.0,1970495.0,20870.0,1990.0,0.010591247376928133,0.11740412979351032
MN,55454,2900.0,104415.0,478.0,40.0,0.0045778863190154674,0.013793103448275862
MN,55604,2010.0,150133.0,1540.0,110.0,0.010257571619830416,0.05472636815920398
MN,55614,1180.0,73896.0,197.0,30.0,0.002665908844863051,0.025423728813559324
MN,55616,3450.0,244082.0,949.0,120.0,0.003888037626699224,0.034782608695652174
MN,55705,1540.0,98436.0,182.0,30.0,0.0018489170628631802,0.01948051948051948
MN,55706,910.0,52065.0,69.0,20.0,0.0013252664938058197,0.02197802197802198
MN,55707,1680.0,110295.0,189.0,30.0,0.0017135862913096695,0.017857142857142856
MN,55709,2020.0,138254.0,413.0,50.0,0.0029872553416176026,0.024752475247524754
MN,55718,1700.0,126344.0,464.0,80.0,0.00367251313873235,0.047058823529411764
MN,55719,2690.0,159957.0,465.0,50.0,0.002907031264652375,0.01858736059479554
MN,55720,8250.0,527256.0,1611.0,230.0,0.0030554417588420047,0.027878787878787878
MN,55721,1730.0,161915.0,693.0,90.0,0.00428002346910416,0.05202312138728324
MN,55723,1180.0,89092.0,516.0,50.0,0.005791765815112468,0.0423728813559322
MN,55731,2910.0,200416.0,1243.0,150.0,0.006202099632763851,0.05154639175257732
MN,55733,2450.0,222235.0,931.0,140.0,0.004189259117600738,0.05714285714285714
MN,55734,2950.0,208820.0,387.0,70.0,0.0018532707595057944,0.023728813559322035
MN,55735,860.0,57747.0,85.0,20.0,0.0014719379361698443,0.023255813953488372
MN,55741,1610.0,115555.0,192.0,40.0,0.0016615464497425469,0.024844720496894408
MN,55744,9850.0,720674.0,4120.0,380.0,0.005716870596136394,0.03857868020304569
MN,55746,7830.0,522109.0,1790.0,210.0,0.0034284028813906676,0.02681992337164751
MN,55760,1370.0,97929.0,351.0,60.0,0.0035842293906810036,0.043795620437956206
MN,55767,1810.0,105689.0,601.0,60.0,0.0056864952833312835,0.03314917127071823
MN,55768,1420.0,112381.0,199.0,40.0,0.0017707619615415417,0.028169014084507043
MN,55769,1090.0,73672.0,157.0,20.0,0.0021310674340319254,0.01834862385321101
MN,55775,590.0,53724.0,199.0,30.0,0.003704117340480977,0.05084745762711865
MN,55779,1960.0,166239.0,273.0,70.0,0.0016422139209210835,0.03571428571428571
MN,55783,1300.0,91140.0,319.0,50.0,0.003500109721307878,0.038461538461538464
MN,55790,980.0,78037.0,312.0,60.0,0.003998103463741558,0.061224489795918366
MN,55792,4520.0,271855.0,676.0,90.0,0.0024866197053576354,0.01991150442477876
MN,55802,1130.0,93806.0,1749.0,100.0,0.018644862801952967,0.08849557522123894
MN,55803,9040.0,872816.0,7684.0,550.0,0.008803688291690344,0.06084070796460177
MN,55804,7680.0,804177.0,7617.0,620.0,0.009471795388328689,0.08072916666666667
MN,55805,4020.0,191191.0,476.0,60.0,0.00248965693991872,0.014925373134328358
MN,55806,4380.0,213762.0,689.0,80.0,0.0032232108606768273,0.0182648401826484
MN,55807,4780.0,252335.0,301.0,70.0,0.0011928586997443874,0.014644351464435146
MN,55808,2880.0,152637.0,241.0,50.0,0.0015789094387337278,0.017361111111111112
MN,55810,4560.0,333083.0,1035.0,170.0,0.003107333607539262,0.03728070175438596
MN,55811,12850.0,1128167.0,6812.0,720.0,0.006038113151687649,0.05603112840466926
MN,55812,3730.0,312776.0,2323.0,190.0,0.0074270404378852595,0.05093833780160858
MN,55901,29680.0,2309935.0,20159.0,1640.0,0.008727085394177759,0.05525606469002695
MN,55902,13210.0,2152844.0,31719.0,1510.0,0.01473353387426121,0.11430734292202877
MN,55904,14760.0,969844.0,4412.0,530.0,0.004549185229789533,0.03590785907859079
MN,55906,10230.0,1042925.0,10553.0,840.0,0.010118656662751396,0.08211143695014662
MN,55912,14030.0,949783.0,5863.0,390.0,0.0061729889880109455,0.027797576621525304
MN,55917,1710.0,135700.0,231.0,40.0,0.0017022844509948416,0.023391812865497075
MN,55920,4400.0,457079.0,2610.0,330.0,0.005710172639740614,0.075
MN,55921,2270.0,162805.0,486.0,60.0,0.0029851663032462146,0.02643171806167401
MN,55923,2360.0,196047.0,1020.0,110.0,0.005202834014292491,0.046610169491525424
MN,55927,2070.0,170552.0,1521.0,80.0,0.00891810122426005,0.03864734299516908
MN,55932,1040.0,87682.0,427.0,40.0,0.0048698706690084624,0.038461538461538464
MN,55934,1700.0,132899.0,434.0,80.0,0.0032656378151829585,0.047058823529411764
MN,55936,930.0,70469.0,130.0,30.0,0.0018447828123004442,0.03225806451612903
MN,55939,920.0,57045.0,86.0,20.0,0.0015075817337189938,0.021739130434782608
MN,55940,1340.0,104179.0,221.0,40.0,0.002121348832298256,0.029850746268656716
MN,55943,1510.0,105783.0,124.0,30.0,0.001172211035799703,0.019867549668874173
MN,55944,3960.0,307697.0,1120.0,160.0,0.0036399444908465145,0.04040404040404041
MN,55946,1670.0,121730.0,348.0,70.0,0.0028587858375092416,0.041916167664670656
MN,55947,3800.0,337323.0,3028.0,170.0,0.008976559558642606,0.04473684210526316
MN,55952,1130.0,80389.0,388.0,50.0,0.004826530993046313,0.04424778761061947
MN,55955,1440.0,145661.0,699.0,90.0,0.004798813683827517,0.0625
MN,55956,990.0,81520.0,299.0,40.0,0.0036678115799803727,0.04040404040404041
MN,55960,1770.0,198949.0,2566.0,170.0,0.012897777822457011,0.096045197740113
MN,55963,2840.0,254772.0,1262.0,150.0,0.004953448573626615,0.0528169014084507
